TopNow,RankType,DownloadNum,From,RunningType,ChannelID,GameType,Summary,DownloadURL,PlatForm,VersionID,Score,HotTrend,WebURL,WeekDownload,CompanyName,GetTime,GameName,Hot,PackageSize,iConURL
136,10,22801,1,δ֪,4,模拟经营,"宠物精灵是一款以卡通风格为主题，饲养小宠物的学习成长游戏。
该游戏由七大板块组成：格林国际学院、宠物商店、宠物农场、宠物牧场、水族馆、宠物浴室、宠物之家。
格林国际学院：一座涵盖人教、苏教、北师、知识点四大版本的综合知识殿堂，全方位、精心打造而成，在这里你将和你的宠物一起学习成长，赢取智慧金币！
神秘的宠物商店，目不暇给的小物品，让你体会知识换取果实的喜悦，在你流连忘返之时，却又无声的述说一个道理：付出才有回报！
心爱的宠物农场：在你精心培育你的花草树木时，慢慢的看着花草树木成长、枝繁叶茂，慢慢的将你的农场改造成一流的花园。
奇怪的宠物牧场：一个永远给你惊喜的场所，没有你看不到的，只有你想不到的！想想你的牧场万马奔腾，想想你的牧场百鸟来朝，直到有一天你的农场仿佛回到了侏罗纪，恐龙在这里怒吼！
多姿多彩的水族馆：一款强大的唯美经营场所，海洋神秘的一角已经为你掀起，各种各样的海洋生物展现在你的眼前，合理的养殖系统、强大的出售系统，在你养鱼的同时，培养你的经营能力和管理能力。
学习了一天，带着你心爱的宠物到宠物浴室，洗去一天的疲惫。当回到精灵之家时，满载着知识的你，将和心爱宠物一起进入梦乡！",http://i3.market.mi-img.com/download/AppStore/0ca384ee90889887cf1054a3ffe8ea6d7274365d8/air.com.wwx.pet.apk,1,1.3.0,0,δ֪,δ֪,δ֪,Xx's Game,2015-01-05 20:00,宠物乐园,0,46.67M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0e0b794da89784d5224fe01b004e124b29b473437
137,10,29791,1,δ֪,4,儿童益智,"这是一个充满乐趣的儿童趣味游戏，拿上车钥匙跟宝宝一块上路，开始一段奇妙和兴奋的驾驶课程吧。
宝宝对什么都非常感兴趣，特别是对开车，在这个游戏里面就能让小朋友满足他们的好奇心。模拟真实的驾车环境，让小朋友开车的时候提高动手能力",http://i1.market.mi-img.com/download/AppStore/085c15cf3906ca14c19ba8ca53eb6d25bde404a98/com.ertong.quweixiaojiaxiao.apk,1,1.0,0,δ֪,δ֪,δ֪,dunker_hwz,2015-01-05 20:00,儿童趣味驾校,0,27.5M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/085c15cf3906ca14c19ba5ca5beb6a25bde404a98
138,10,39075,1,δ֪,4,儿童益智,索菲亚公主学插花，点缀宝宝的居住环境，使家庭生活更增添一份美感和温馨！女孩子学插花不仅仅可以学到手艺，也是对审美能力、气质的一种提高。 ,http://i4.market.mi-img.com/download/AppStore/0c91f55da12db1277aed50c5ff50521e026407010/com.aoaogame.game356.apk,1,1.1,0,δ֪,δ֪,δ֪,aoaoGame,2015-01-05 20:00,索菲亚公主学插花,0,33.78M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0a91f05da621b42710ed5bc5f0d0511905d735e7c
139,10,38344,1,δ֪,4,战争策略,《战役无双》仅40M的小包，让你体验战斗恢弘的战斗场景，操作简单，指尖操控你的战场，更有极品武将等你来战！数百员猛将、几十类特色兵种、上百种特色技能结合强大的装备系统，超经典霸气传世名将，超酷炫狂拽神兵、超激烈震撼史诗国战！,http://i4.market.mi-img.com/download/AppStore/0067f50f95037a49b2c03c140876a2b0230417aaf/com.zyws.lianxu.mi.apk,1,1.1.3,4,δ֪,δ֪,δ֪,广州市联旭信息科技有限公司,2015-01-05 20:00,战役无双,0,39.14M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/072c241a6efef5910f4ef12767c7202f128403fc1
140,10,21021,1,δ֪,4,格斗快打,"《猴子拳击（Monkey Boxing）3》是一款趣味性十足的拳击游戏，游戏中玩家将控制一位“爱臭美”的猴子挑战各路豪杰。本作采用了卡通滑稽的游戏风格，但是各种拳击动作特效做得非常到位，还有强大地组合攻击，赢得超多的荣誉奖杯。
 【游戏特色】
- 高品质的3D图形，全3D动画人物与动态精确的展示
- 搞笑画面，可笑的字符和快节奏的、疯狂的游戏。
- 定制选项，创建自己的猴义，选择颜色和耐磨道具超过269亿美元的组合
- 解锁选项，击败loudicrous“著名的”猴拳手赢得新的可穿戴的道具
- 令人上瘾的游戏，在游戏关卡中获得的最好成绩
- 成长模式，培养你的猴子得到最好的拳击表演
- 很多级别，50个级别WMB杯，未来将更多
- 对战模式，挑战朋友在同一设备上，或通过Wi-Fi
- 4语言支持：英语、西班牙语、法语、意大利语 ",http://i2.market.mi-img.com/download/AppStore/0f74057ef8101a5013f6935c8d838ca78b141af6d/com.lmit.monkeyboxing.apk,1,6.00,0,δ֪,δ֪,δ֪,GJXgame,2015-01-05 20:00,猴子拳击3,0,16.51M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/04af641b716931d2f1940da4b9c6104c8f841dccf
121,11,45034,1,δ֪,4,棋牌桌游,"应用介绍：
 同趣棋牌周年庆典，当前下载游戏完成新手引导即可获取免费赢取iPhone 5s机会！
“疯狂斗地主”是一款非常刺激的棋牌斗地主游戏。游戏需发挥你的聪明才智与斗地主玩家斗智斗勇，最后赢取iPhone 6、iphone 5、现金、话费卡大奖。不定时开展奖励丰厚活动，欢迎下载体验！
1.疯狂赢奖斗地主游戏客服端超小，免费超快下载，新手无需注册直接开搞，更有新手宝箱助你赢大奖！
2.斗地主游戏时超省流量，超级省电，运行非常流畅。
3.玩法丰富 :经典“欢乐斗地主”玩法紧张刺激，癞子斗地主玩法惊心动魄；还有幸运小游戏，金皇冠等精彩游戏！
4.丰富奖励：每日赠送大量金币，奖品兑换劵；iPhone 6、iphone5s、ipad、现金、百元话费大奖天天换。
5.精彩活动：定期举办免费斗地主赢奖活动，百万现金、话费任您拿！
6.专业顶尖反作弊系统，让您公平舒心赢斗地主大奖！
7.游戏中的获奖奖状可以分享给微信，QQ，腾讯微博，新浪微博好友。
8.新版本中将会加入视频斗地主，单机斗地主，真人语音斗地主。
9.游戏中除斗地主外，在棋牌游戏大厅中还可以下载德州扑克，麻将等其他棋牌游戏。",http://i1.market.mi-img.com/download/AppStore/c41fa809-be5e-4911-af7f-a68a16315dca/com.tongqu.client.lord.mi.apk,1,2.53.0.145,0,δ֪,δ֪,δ֪,北京同趣同趣科技有限公司,2015-01-05 20:00,疯狂斗地主,0,6.18M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/a5e225c4-e688-43f4-a728-0aeeabad6f30
122,11,160394,1,δ֪,4,模拟经营,"欢迎光临“怪兽合唱团”，一场别开生面的怪兽大合唱即将震撼开启！
      这是一款融合了模拟养成和音乐元素的个性游戏，游戏中可以组成乐队的怪兽们均要由你亲自养育、收集和升级，这些不同的怪物都有着自己独特的歌声：不管是用手拍打脑袋的打击乐，或是用嘴巴吹奏的街头口活，总之就是用自己身体的一部分，演奏一场个性十足的怪兽大合唱！
      作为怪兽的粑粑麻麻，攒金币建房子，增加更多收入途径；为他们烘烤美味的食物是你的责任，亲手为他们布置舞台，亲自孵化和哺育这些可爱的怪兽宝宝：配种、繁衍出能够演奏更加美妙乐曲的全新怪兽物种，让你的乐队音色更加丰富多彩！用这些亲手培养的可爱怪兽们冲击排行榜，与小伙伴互动加速，为前来参观的小伙伴们演奏一曲难忘的音乐，让你的怪兽乐队红遍全球！   
游戏特色：
● 可爱搞怪的怪兽造型，创新另类的题材设定；
● 爆萌的卡通画风，震撼的立体声大合唱 ；                                                    
● 7大岛屿随心挑选，多样的任务成就等你完成；
● 多样配种可能性，几十种怪兽待你合成加盟；
● 好友排行榜看谁唱得好，拜访小伙伴互换宝箱；
● 详尽的新手引导功能，简单便捷的社交系统；
● 每日刮刮卡刮出幸运，音乐记忆游戏挑战智力。",http://file.market.xiaomi.com/download/AppStore/6a986efb-8fe2-4466-a151-550ba93d4595/com.yodo1.MySingingMonsters.mi.apk,1,1.0.1,3.5,δ֪,δ֪,δ֪,北京游道易网络文化有限公司,2015-01-05 20:00,怪兽合唱团,0,52.21M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/a742e130-b2fa-4346-bfba-3c5fc157e5af
123,11,78207,1,δ֪,4,网游RPG,"只为火影迷量身打造的动作手机网游：《全民火影》！

《全民火影》是一款汲取火影精髓的动作战斗手游。游戏摒弃传统的卡牌碰撞的战斗方式，百分之百采用动作战斗模式，高度还原火影忍者的忍术。幻术月读、忍术影分身、召唤术蛤蟆油烟弹、瞳术天照、须佐能乎…一百多个超炫酷的忍术，以接近动画片的方式表现出来，让你热血沸腾。游戏集收集伙伴、学习忍术、强化奥义、忍者进阶、忍者任务、忍界争霸、忍者试练、尾兽培养等众多特色玩法与一身，绝对让你流连忘返，爱不释手！
 【全新动作战斗模式】
完全采用动作战斗模式，最多10名角色同时登场的大乱斗，帅气的角色，流畅的动作，炫酷的忍术，让你热血沸腾。
 【收集培养强力伙伴，拯救忍者世界】
	木叶同伴、暗部、传说三忍、沙忍众、晓组织、鹰小队…所有强力角色悉数登场。你需要招募这些伙伴，再将他们一步步培养强大。无论你喜欢霸气的斑还是忧郁的鼬，无论你是小樱或者雏田的支持者，你总能在这里找到你喜欢的角色！
 【丰富的玩法活动，让你欲罢不能】
	火影的世界，怎么少得了忍者任务、忍术学习、忍者进阶、尾兽培养？除此之外，还有刀光剑影的竞技场，神秘的狩猎森林，凶险万分的忍者试炼，玲琅满目的忍术商店，凶险万分的忍界争霸，众多有趣玩法等着你来探索！
 

【好礼不断，惊喜超乎想像】
	每日签到礼包、开服礼包、充值礼包、开服七天礼包、竞技场排名奖励、成就奖励、忍界争霸礼包，各种好礼等你来拿，拿到手软。钻石，金币天天都送！",http://i1.market.mi-img.com/download/AppStore/648a0e26-fc21-4c3b-9bee-d3d92e3d67ed/cn.changit.qcqlr.mi.apk,1,1.2.0,4,δ֪,δ֪,δ֪,千骥网络,2015-01-05 20:00,全民火影-纯动作,0,95.93M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/3796102f-230c-4e64-b39c-f62d26486458
124,11,110564,1,δ֪,4,网游RPG,"萌系武侠巨作《大武侠物语》引领武侠新潮流！

    《大武侠物语》是由新浪游戏与普游天下强强联合，不惜重金倾力打造经的典武侠手机游戏。全新的武侠定义，超萌的武侠画风，极致战斗的快感，超炫技能的特效，将引领武侠手游新的潮流。

【特色玩法】
1.有声有色，知名宅男女神‘歪歪’倾力演绎
2.触击战斗，动感十足的战斗画面让你身临其境
3.炫丽特效，炫酷的技能特效展示武林绝学
4.萌系国风，呆萌的武侠角色彰显中式魅力
5.决战华山，群英会战，剑指华山，众侠争锋
6.全新内容，多种战斗副本助你声名鹤起
7.一统江湖，福利共享引领时下全新帮派系统

30家手游平台联合发布，超百家游戏媒体强力推荐。这是一款你值得进入的武侠世界，更是让国人值得骄傲的武侠大作。这里有你耳熟能详的武林枭雄，更有让你为之心动的绝美侠女，他们都在等待你的加入，共同建立全新的武侠秩序。《大武侠物语》花样翻新的副本系统让你可以充分感受到武侠世界的精彩。你若心系江湖，我陪你仗剑天涯。",http://i2.market.mi-img.com/download/AppStore/01c0225901a0b4d5016f426961644db7494ccecbf/com.eazygame.cutefighters2014.anysdk.mi.apk,1,1.3.1,4,δ֪,δ֪,δ֪,微游互动,2015-01-05 20:00,大武侠物语,0,71.44M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0e6e8f4de48c446ee022326146feae54c01fef7fa
125,11,559494,1,δ֪,4,战争策略,"三国烽烟燃，乱世群雄起！逐鹿天下起，九州称雄时！  
    策略手游《王者战争-送孙权》11月“逐鹿天下”资料片震撼上线，以乱世三国为背景，根据真实历史故事撰写，为你构筑那原版三国的风云英雄！ 
    《王者战争-送孙权》不仅有常规的竞技赛场，竞技榜、匹配战让你体验竞技快感，更有全新热血赛场火爆来袭，跨服家族联赛全民动员，谁会为家族争夺至高荣耀！
    新版本福利大升级，各种奖励狂飚飞！七天登陆全面改革，银两、神器、金币疯狂送，掀起最强势的游戏免费风暴！更有高阶招募令、BOSS克星刘禅+审配、吴国皇帝孙权，带你打造史诗级的豪华阵容！
    【免费豪礼】再发力，五级就领魏国五子良将--徐晃，轻轻松松带你秒过图！新增一键答题，轻松获将魂，妈妈从此不用担心你的三国答题考试（有机会获得极品战将碎片）！招募CD减、减、减，神将招募根本停不下来！
    全民皆将，谁与争锋！跨服家族战烽火强势，血战三国沙场，争夺至尊荣耀！此次资料片更是增加了“加官进爵”玩法系统，拉风从此刻开始！
【特色玩法】
将星图，考验战斗才智！
精英关卡，展示排兵布阵！
竞技匹配战，彰显英雄本色！
强强掠夺战，燃烧战斗的热血！
杀南华诛邪道，与天争命是英雄！
斩贪官除污吏，除暴安良匡扶正义！
挑战家族BOSS，与兄弟姐妹保卫家族！
剧情关卡，重现三国故事情节与经典战役！
《王者战争-送孙权》之逐鹿天下，与三国名将征战九州！等你来战！",http://i4.market.mi-img.com/download/AppStore/8b69afe2-46c2-49f3-ab2e-96e9de6200bb/com.ay.mssg.mi.apk,1,5.6,3.5,δ֪,δ֪,δ֪,深圳市值尚互动科技有限公司,2015-01-05 20:00,王者战争-送孙权,0,75.66M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/47ee8d50-1b00-47fb-8e8a-082e6539752c
126,11,90226,1,δ֪,4,网游RPG,"2014超魔幻ARPG之作，不容错过。这个畅快的秋天里，魔兽之谜，强势来袭。无可挑剔的简单操作，无与伦比的爽快打击感，无处不在的惊喜。气势磅礴的游戏背景，让您在游戏中找到身临其境的感觉，带给您显示与魔兽世界中的强力视觉冲击感。百种装备等您打造，千余任务等您接手。遍布世界地图中的给类BOSS，等您组队挑战，重温魔兽激情，尽在魔兽之谜。

小米官方游戏QQ群：264948388",http://i5.market.mi-img.com/download/AppStore/0c1995b53c142a5629b9df87daf3ca72d5c414017/cn.cloudia.mszm.mi.apk,1,1.0.12121,3.5,δ֪,δ֪,δ֪,新娱兄弟,2015-01-05 20:00,魔兽之谜,0,103.69M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/1b727398-6009-43b0-bce1-310b570e2eba
127,11,550146,1,δ֪,4,网游RPG,"各位友友，下载《热血英雄》并给五星好评，在评论里留下您的游戏ID，将有机会参与抽取米4的机会噢，大家赶快参与吧！

2014年最热血最激荡的动作卡牌手游【热血英雄】全民畅聊版火热开启！
限时招募顶级卡牌操手，送米4寂寞神器！
告别单机，邀上基友，手拉手到军团找女神“Hey学妹，约吗？”约学妹到热血英雄玩家高级QQ群聊【89118785】（加群即送100钻石！）
——新版本简介——
【世界聊天 实时交互大战BOSS】
夜深人静寂寞的时候，可以私聊好友畅聊人生；战斗全胜高兴的时候，可以在世界呐喊“我赢了，跪下唱征服！”每天，还可以给心爱的她送体力，谁若调戏你的她，直接点击头像发起挑战，战个你死我活！
【大神激斗 爆屏鞭挞胜者为王】
每日可抢占参位赛，争夺奖池大奖，成为众人膜拜的大神！让你每天手贱点开手贱参赛，根本停不下来！是英雄，就要无所畏惧，爆屏鞭挞，胜者为王！
【全新系统 忍者神龟强势入侵】
还记得住在纽约下水道的四只忍者神龟吗？它们已经远离家乡纽约，冲进热血英雄，与全球动漫英雄用生命在厮杀！小鲜肉神龟的入驻，想必他们会行侠仗义驾驭专用挖掘机，风尘仆仆驶向山东，拯救你心爱的她！白洞，白色的明天等着你们！
【军团杀戮 热血PVP秒杀众生】
既然你诚心诚意的问了，我就大发慈悲的告诉你，为了防止世界被破坏，为了我们共同的未来，杀戮在热血世界的英雄们已组成军团，超强PVP对战，毫不留情，保卫我们的世界和平。
——Come on！联系我们吧——
官方微信：热血英雄手游
客服邮箱：howcs@fantingame.com
热血英雄玩家讨论群【281491094】",http://i5.market.mi-img.com/download/AppStore/0be76e45768db454c00143446cc553428767f8d4b/com.fantingame.hw.mi.apk,1,7.0.0,4,δ֪,δ֪,δ֪,深圳市梵町网络科技有限公司,2015-01-05 20:00,热血英雄-下载有奖,0,106.06M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/08b614a2c0db6b1622bf06c5a87fff1a35c437aee
128,11,120186,1,δ֪,4,网游RPG,"国内独创以日本二次元动漫人物大乱斗为游戏背景，全自动战斗模式卡牌RPG。《动漫X乱斗》于11月13日开启安卓版本不删档封测啦! 
在游戏中，动漫迷们可以大肆收集自己喜爱的动漫角色组成独二无二的战队，去完成一场波澜壮阔的团队冒险。本作不但通过细致的像素艺术保留了经典动漫人物最经久不衰的元素，更完美的融合了传统日式rpg游戏的养成玩法。玩家不但可以体验到动漫中王牌云集的华丽，更能身临其境感受到热血动漫的完美必杀技带来的精彩与刺激。更有动漫军队互相对战的PVP系统及危险与诱惑并爬塔等待着你的探险。",http://i2.market.mi-img.com/download/AppStore/0367c5bc57084054bba30cad78dd0c6526e41a361/cc.hilink.axf.mi.apk,1,1.0.6,4.5,δ֪,δ֪,δ֪,上海哈邻网络科技有限公司,2015-01-05 20:00,动漫X乱斗,0,109.08M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0d67c15c5e064454d1a307ad738d06622b8b6d5a3
